ID Cliente,Churn,gênero,idoso,Parceiro,Dependentes,Meses contrato,Serviço telefone,Linhas multiplas,Serviço Internet,Segurança Online,Backup Online,Dispositivo_Proteção,Suporte Técnico,Tv Streaming,Filmes Streaming,Contrato,Conta Papel,Método pagamento,Cobrança Mensal,Cobrança Total,Cobrança diária
7328-OWMOM,Não,Mulher,Não,Não,Sim,31,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Cartão de Crédito,20.1,589.25,0.67
7328-ZJAJO,Não,Mulher,Não,Sim,Sim,59,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,19.5,1222.65,0.65
7330-WZLNC,Sim,Mulher,Não,Não,Não,5,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Eletrônico,90.8,455.5,3.0266666666666664
7336-RLLRH,Não,Homem,Não,Sim,Não,27,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Um ano,Não,Correspondência,80.85,2204.35,2.695
7337-CINUD,Não,Mulher,Não,Sim,Sim,8,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Transferência Bancária,19.5,159.35,0.65
7338-ERIVA,Não,Homem,Não,Não,Sim,39,Não,Sem serviço,DSL,Sim,Não,Não,Sim,Sim,Não,Um ano,Não,Transferência Bancária,45.05,1790.6,1.5016666666666665
7339-POGZN,Não,Mulher,Não,Não,Não,4,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,50.7,214.55,1.6900000000000002
7340-KEFQE,Não,Mulher,Não,Sim,Sim,51,Não,Sem serviço,DSL,Sim,Não,Não,Sim,Não,Não,Dois anos,Não,Transferência Bancária,34.2,1782.0,1.1400000000000001
7341-LXCAF,Sim,Homem,Não,Sim,Não,4,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,74.65,301.4,2.4883333333333337
7343-EOBEU,Não,Homem,Não,Sim,Não,3,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Sim,Correspondência,23.6,89.05,0.7866666666666667
7346-MEDWM,Não,Mulher,Não,Não,Não,59,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mês a mês,Sim,Eletrônico,83.25,4949.1,2.775
7349-ALMUX,Não,Homem,Não,Não,Não,37,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Dois anos,Não,Transferência Bancária,65.6,2313.8,2.1866666666666665
7351-KYHQH,Não,Mulher,Sim,Não,Não,7,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Eletrônico,64.95,493.65,2.165
7351-MHQVU,Não,Mulher,Não,Não,Não,6,Não,Sem serviço,DSL,Sim,Sim,Não,Sim,Não,Sim,Mês a mês,Não,Cartão de Crédito,50.95,307.6,1.6983333333333335
7353-YOWFP,Não,Mulher,Não,Não,Não,7,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Correspondência,20.25,129.15,0.675
7354-OIJLX,Não,Homem,Não,Não,Não,9,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,75.85,724.65,2.5283333333333333
7356-AYNJP,Não,Mulher,Não,Não,Não,4,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Eletrônico,23.9,97.5,0.7966666666666666
7356-IWLFW,Não,Homem,Não,Sim,Sim,46,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,80.0,3769.7,2.6666666666666665
7359-PTSXY,Sim,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,45.75,45.75,1.525
7359-SSBJK,Sim,Mulher,Sim,Não,Não,64,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Dois anos,Sim,Cartão de Crédito,70.2,4481.0,2.3400000000000003
7359-WWYJV,Não,Homem,Não,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,114.45,8375.05,3.815
7361-YPXFS,Não,Mulher,Sim,Não,Não,28,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Não,Mês a mês,Não,Transferência Bancária,64.45,1867.6,2.1483333333333334
7363-QTBIW,Não,Mulher,Não,Sim,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Eletrônico,79.75,769.1,2.658333333333333
7365-BVCJH,Não,Homem,Não,Não,Não,1,Não,Sem serviço,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,24.4,24.4,0.8133333333333332
7369-TRPFD,Não,Homem,Não,Não,Não,19,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Correspondência,18.8,279.2,0.6266666666666667
7375-WMVMT,Não,Homem,Sim,Sim,Não,71,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Não,Sim,Dois anos,Sim,Cartão de Crédito,95.5,6707.15,3.183333333333333
7377-DMMRI,Sim,Homem,Não,Não,Não,2,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,47.8,92.45,1.5933333333333333
7379-FNIUJ,Não,Homem,Não,Não,Não,2,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Mês a mês,Não,Eletrônico,100.2,198.5,3.3400000000000003
7379-POKDZ,Sim,Homem,Não,Sim,Não,3,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,70.3,208.85,2.3433333333333333
7382-DFJTU,Não,Homem,Não,Não,Não,18,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mês a mês,Não,Cartão de Crédito,55.2,1058.1,1.84
7384-GHBPI,Sim,Homem,Não,Sim,Não,3,Não,Sem serviço,DSL,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Eletrônico,35.15,99.75,1.1716666666666666
7389-KBFIT,Não,Mulher,Não,Sim,Sim,2,Não,Sem serviço,DSL,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Correspondência,30.25,63.75,1.0083333333333333
7392-YYPYJ,Não,Homem,Não,Não,Não,22,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,100.65,2415.95,3.355
7394-FKDNK,Sim,Mulher,Não,Sim,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Não,Eletrônico,89.45,853.1,2.981666666666667
7394-LWLYN,Não,Mulher,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,70.15,123.8,2.3383333333333334
7395-IGJOS,Sim,Homem,Sim,Sim,Não,17,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Não,Transferência Bancária,81.5,1329.2,2.716666666666667
7395-XWZOY,Não,Homem,Não,Não,Não,20,Não,Sem serviço,DSL,Sim,Sim,Sim,Sim,Sim,Não,Mês a mês,Sim,Cartão de Crédito,55.0,1165.55,1.8333333333333333
7396-VJUZB,Não,Homem,Não,Sim,Sim,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Correspondência,45.25,155.35,1.5083333333333333
7398-HPYZQ,Não,Homem,Não,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,90.55,6404.0,3.018333333333333
7398-LXGYX,Não,Homem,Não,Sim,Não,44,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,84.8,3626.35,2.8266666666666667
7398-SKNQZ,Não,Mulher,Não,Sim,Não,3,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Não,Eletrônico,94.9,273.2,3.1633333333333336
7399-QHBJS,Não,Mulher,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Dois anos,Não,Cartão de Crédito,66.75,4760.3,2.225
7401-JIXNM,Não,Mulher,Não,Sim,Sim,54,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,91.3,4965.0,3.0433333333333334
7401-RUBNK,Não,Mulher,Não,Sim,Não,18,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,74.8,1438.05,2.493333333333333
7402-EYFXX,Não,Homem,Sim,Não,Não,26,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,93.6,2404.1,3.1199999999999997
7402-PWYJJ,Não,Mulher,Não,Sim,Não,53,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Não,Sim,Um ano,Sim,Eletrônico,91.15,4862.5,3.0383333333333336
7404-JLKQG,Não,Mulher,Não,Não,Não,3,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mês a mês,Não,Eletrônico,57.55,161.45,1.9183333333333332
7407-SUJIZ,Não,Homem,Não,Não,Não,25,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,20.6,541.5,0.6866666666666668
7408-OFWXJ,Não,Mulher,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,89.8,6510.45,2.993333333333333
7409-JURKQ,Não,Mulher,Não,Sim,Não,53,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,111.8,5809.75,3.7266666666666666
7409-KIUTL,Sim,Mulher,Sim,Não,Sim,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,71.0,71.0,2.3666666666666667
7410-KTVFV,Sim,Homem,Não,Sim,Não,18,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Correspondência,49.55,878.35,1.6516666666666666
7410-OIEDU,Não,Homem,Não,Não,Não,10,Sim,Não,Fibra óptica,Sim,Não,Sim,Não,Não,Não,Mês a mês,Sim,Correspondência,79.85,887.35,2.6616666666666666
7410-YTJIK,Sim,Mulher,Não,Não,Não,7,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Correspondência,75.45,480.75,2.515
7416-CKTEP,Não,Mulher,Não,Sim,Não,57,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Transferência Bancária,19.6,1134.25,0.6533333333333334
7421-ZLUPA,Não,Mulher,Não,Não,Não,8,Não,Sem serviço,DSL,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Correspondência,29.25,226.95,0.975
7422-WNBTY,Não,Homem,Não,Sim,Não,33,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Mês a mês,Sim,Eletrônico,93.35,3092.0,3.1116666666666664
7426-GSWPO,Não,Homem,Sim,Não,Não,64,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Transferência Bancária,103.5,6548.65,3.45
7426-RHZGU,Não,Homem,Não,Não,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mês a mês,Sim,Transferência Bancária,95.9,827.45,3.1966666666666668
7426-WEIJX,Não,Homem,Sim,Sim,Sim,60,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,80.95,4859.1,2.6983333333333333
7427-AUFPY,Não,Homem,Não,Não,Não,54,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,19.65,1008.7,0.6549999999999999
7432-FFVAR,Não,Mulher,Não,Sim,Sim,46,Sim,Não,Fibra óptica,Não,Não,Sim,Sim,Não,Sim,Um ano,Não,Transferência Bancária,90.95,4236.6,3.0316666666666667
7434-SHXLS,Sim,Mulher,Não,Não,Não,1,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,20.9,20.9,0.6966666666666667
7435-ZNUYY,Não,Homem,Não,Não,Não,6,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Correspondência,20.6,116.6,0.6866666666666668
7439-DKZTW,Não,Homem,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Eletrônico,80.55,80.55,2.685
7442-YGZFK,Não,Homem,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,49.8,49.8,1.66
7445-WMRBW,Não,Mulher,Não,Não,Não,48,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Um ano,Sim,Transferência Bancária,73.85,3581.4,2.4616666666666664
7446-KQISO,Não,Homem,Não,Sim,Sim,45,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,109.75,4900.65,3.658333333333333
7446-SFAOA,Não,Mulher,Não,Sim,Não,37,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Sim,Transferência Bancária,19.85,717.5,0.6616666666666667
7446-YPODE,Não,Homem,Sim,Não,Não,11,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,60.25,662.95,2.0083333333333333
7449-HVPIV,Não,Homem,Não,Sim,Sim,55,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mês a mês,Sim,Cartão de Crédito,90.4,5099.15,3.0133333333333336
7450-NWRTR,Sim,Homem,Sim,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,99.45,1200.15,3.315
7452-FOLON,Não,Homem,Não,Não,Sim,39,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Transferência Bancária,25.45,958.45,0.8483333333333333
7459-IMVYU,Não,Homem,Não,Não,Não,38,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Mês a mês,Não,Eletrônico,69.95,2657.55,2.3316666666666666
7459-RRWQZ,Sim,Mulher,Não,Não,Não,15,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Sim,Mês a mês,Sim,Transferência Bancária,64.65,994.55,2.1550000000000002
7460-ITWWP,Não,Mulher,Sim,Sim,Não,45,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Sim,Eletrônico,86.1,3861.45,2.8699999999999997
7463-IFMQU,Não,Mulher,Não,Sim,Não,72,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Transferência Bancária,20.05,1423.65,0.6683333333333333
7465-ZZRVX,Não,Homem,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,70.35,70.35,2.3449999999999998
7469-LKBCI,Não,Homem,Não,Não,Não,16,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,18.95,326.8,0.6316666666666666
7470-DYNOE,Não,Homem,Não,Não,Não,53,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Um ano,Sim,Eletrônico,61.1,3357.9,2.0366666666666666
7470-MCQTK,Sim,Mulher,Não,Sim,Não,13,Não,Sem serviço,DSL,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Transferência Bancária,48.75,633.4,1.625
7471-MQPOS,Não,Homem,Sim,Sim,Sim,71,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,Um ano,Sim,Transferência Bancária,72.9,5139.65,2.43
7471-WNSUF,Não,Homem,Não,Sim,Não,60,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Transferência Bancária,24.15,1505.9,0.8049999999999999
7472-EQOAV,Não,Homem,Sim,Sim,Sim,71,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Um ano,Sim,Transferência Bancária,86.7,6179.35,2.89
7473-ZBDSN,Não,Mulher,Não,Sim,Sim,14,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Correspondência,18.8,255.55,0.6266666666666667
7479-NITWS,Sim,Homem,Não,Não,Não,7,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mês a mês,Sim,Cartão de Crédito,89.35,631.85,2.978333333333333
7480-QNVZJ,Sim,Homem,Sim,Não,Não,50,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,95.7,4816.7,3.19
7480-SPLEF,Não,Homem,Não,Sim,Sim,69,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Transferência Bancária,26.0,1796.55,0.8666666666666667
7481-ATQQS,Sim,Mulher,Sim,Não,Não,49,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Sim,Cartão de Crédito,90.85,4515.85,3.0283333333333333
7483-IQWIB,Não,Homem,Não,Sim,Sim,37,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Eletrônico,92.95,3415.25,3.0983333333333336
7486-KSRVI,Sim,Homem,Não,Não,Não,43,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Um ano,Sim,Eletrônico,100.0,4211.55,3.3333333333333335
7488-MXJIV,Sim,Mulher,Não,Não,Não,4,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Eletrônico,85.65,321.65,2.855
7492-TAFJD,Não,Homem,Não,Sim,Sim,7,Não,Sem serviço,DSL,Sim,Sim,Sim,Não,Não,Não,Dois anos,Não,Correspondência,38.55,280.0,1.285
7493-GVFIO,Não,Homem,Não,Não,Não,57,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,20.55,1252.85,0.685
7493-TPUWZ,Sim,Homem,Não,Não,Não,1,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,79.15,79.15,2.6383333333333336
7495-OOKFY,Sim,Mulher,Sim,Sim,Não,8,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,80.65,633.3,2.6883333333333335
7501-IWUNG,Não,Mulher,Não,Sim,Sim,61,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,73.8,4616.05,2.46
7501-VTYLJ,Não,Mulher,Não,Não,Sim,2,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Correspondência,51.55,106.2,1.7183333333333333
7502-BNYGS,Não,Mulher,Não,Sim,Não,46,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,69.1,3168.0,2.3033333333333332
7503-EPSZW,Não,Mulher,Não,Sim,Sim,64,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Correspondência,24.05,1559.15,0.8016666666666666
7503-MIOGA,Não,Mulher,Sim,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,89.85,6697.35,2.9949999999999997
7503-QQRVF,Sim,Homem,Sim,Sim,Não,16,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,74.3,1178.25,2.4766666666666666
7503-ZGUZJ,Sim,Homem,Não,Não,Não,1,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Correspondência,84.65,84.65,2.8216666666666668
7504-UWHNB,Não,Homem,Não,Não,Não,25,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,69.75,1729.35,2.325
7508-DQAKK,Não,Mulher,Não,Não,Não,64,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,86.4,5442.05,2.8800000000000003
7508-KBIMB,Não,Homem,Não,Sim,Sim,24,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Um ano,Sim,Cartão de Crédito,56.25,1454.25,1.875
7508-MYBOG,Sim,Homem,Não,Sim,Não,14,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Eletrônico,86.1,1235.55,2.8699999999999997
7508-SMHXL,Não,Mulher,Sim,Não,Não,15,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Não,Cartão de Crédito,89.0,1288.3,2.966666666666667
7511-YMXVQ,Sim,Homem,Não,Não,Não,9,Não,Sem serviço,DSL,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,45.4,418.8,1.5133333333333332
7515-LODFU,Não,Homem,Sim,Não,Não,69,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,20.3,1356.3,0.6766666666666666
7516-GMHUV,Não,Homem,Sim,Sim,Não,50,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Dois anos,Sim,Cartão de Crédito,105.05,5163.3,3.5016666666666665
7517-LDMPS,Não,Mulher,Não,Não,Não,12,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Eletrônico,84.6,1017.35,2.82
7517-SAWMO,Sim,Mulher,Não,Sim,Não,19,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,73.2,1441.1,2.44
7519-JTWQH,Não,Mulher,Não,Não,Não,69,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,110.5,7455.45,3.683333333333333
7520-HQWJU,Não,Mulher,Não,Sim,Sim,66,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,67.45,4508.65,2.2483333333333335
7521-AFHAB,Não,Mulher,Não,Sim,Sim,5,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Correspondência,44.8,220.45,1.4933333333333332
7521-YXVZY,Não,Homem,Não,Não,Sim,3,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,19.95,58.3,0.6649999999999999
7524-VRLPL,Não,Homem,Sim,Não,Não,69,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Dois anos,Não,Cartão de Crédito,74.1,5031.0,2.4699999999999998
7526-BEZQB,Sim,Homem,Não,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,96.05,1148.1,3.2016666666666667
7526-IVLYU,Não,Homem,Não,Não,Não,3,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Sim,Correspondência,19.65,68.35,0.6549999999999999
7527-QNRUS,Não,Homem,Não,Sim,Sim,17,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Correspondência,25.15,412.6,0.8383333333333333
7529-ZDFXI,Não,Homem,Sim,Sim,Não,57,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Eletrônico,89.85,4925.35,2.9949999999999997
7530-HDYDS,Sim,Mulher,Não,Não,Não,38,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Não,Não,Mês a mês,Sim,Cartão de Crédito,84.25,3264.5,2.808333333333333
7531-GQHME,Não,Homem,Não,Não,Não,12,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Cartão de Crédito,20.05,265.45,0.6683333333333333
7534-BFESC,Sim,Homem,Sim,Não,Não,24,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,76.1,1712.7,2.5366666666666666
7537-CBQUZ,Não,Homem,Sim,Não,Não,63,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Mês a mês,Sim,Transferência Bancária,109.4,7031.45,3.646666666666667
7537-RBWEA,Não,Mulher,Não,Não,Não,1,Não,Sem serviço,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Correspondência,25.15,25.15,0.8383333333333333
7538-GWHML,Sim,Mulher,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,69.65,145.15,2.3216666666666668
7541-YLXCL,Sim,Homem,Não,Não,Não,36,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Um ano,Sim,Correspondência,65.4,2498.4,2.18
7542-CYDDM,Não,Homem,Não,Não,Não,18,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,20.05,358.5,0.6683333333333333
7544-ZVIKX,Não,Homem,Não,Sim,Sim,58,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,105.05,6004.85,3.5016666666666665
7547-EKNFS,Sim,Homem,Não,Sim,Não,42,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Transferência Bancária,95.25,3959.35,3.175
7548-SEPYI,Sim,Mulher,Não,Não,Não,5,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,96.25,512.45,3.2083333333333335
7549-MYGPK,Sim,Mulher,Não,Sim,Sim,63,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Eletrônico,100.55,6215.35,3.3516666666666666
7550-WIQVA,Não,Homem,Não,Sim,Sim,50,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Eletrônico,108.25,5431.4,3.6083333333333334
7551-DACSP,Sim,Homem,Não,Sim,Sim,6,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mês a mês,Sim,Correspondência,55.3,324.25,1.8433333333333333
